Tree_ID,Date_Modif,Species_ID,Name_Botan,Name_Commo,Height_Gro,Height_Min,Height_Max,DBH_Group,DBH_Min,DBH_Max,District,Address,Street,On_Address,On_Street,Tree_Numbe,Location_D,Census_Tra,california,long_NAD83,lat_nad83
10927800,9/25/2020 13:28,161,Quercus suber,Cork Oak,2,15,30,2,7,12,2,1203,MONTANA AV,735,12TH ST,1,Side,5,365,361769.6693,3766604.424
10927801,9/25/2020 13:28,27,Ceratonia siliqua,Carob,2,15,30,4,19,24,2,727,12TH ST,727,12TH ST,1,Front,5,365,361761.9979,3766611.545
10933990,9/25/2020 10:54,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,12,1523,15TH ST,1523,15TH ST,1,Front,12,364,363122.6373,3765705.525
10947609,9/25/2020 10:06,252,Cassia leptophylla,Gold Medallion Tree,1,1,15,1,0,6,21,2448,23RD ST,2448,23RD ST,1,Front,20,363,364914.5982,3764972.394
10947610,9/25/2020 10:06,252,Cassia leptophylla,Gold Medallion Tree,1,1,15,1,0,6,21,2454,23RD ST,2454,23RD ST,1,Front,20,363,364922.8659,3764960.339
10931158,9/22/2020 8:02,127,Ficus benjamina,Weeping Fig,2,15,30,5,25,30,4,351,23RD ST,351,23RD ST,3,Front,2,366,362280.8688,3768083.882
10930729,9/21/2020 15:34,1167,Cedrus atlantica 'Glauca',Cedar Blue Atlas,2,15,30,3,13,18,4,634,25TH ST,634,25TH ST,1,Front,2,366,362811.3547,3767814.351
10930731,9/21/2020 15:34,1167,Cedrus atlantica 'Glauca',Cedar Blue Atlas,2,15,30,2,7,12,4,710,25TH ST,710,25TH ST,1,Front,2,366,362848.41,3767771.883
10930730,9/21/2020 15:34,1167,Cedrus atlantica 'Glauca',Cedar Blue Atlas,2,15,30,2,7,12,4,704,25TH ST,704,25TH ST,1,Front,2,366,362833.621,3767789.41
10930732,9/21/2020 15:34,1167,Cedrus atlantica 'Glauca',Cedar Blue Atlas,2,15,30,2,7,12,4,716,25TH ST,716,25TH ST,1,Front,2,366,362864.6708,3767755.654
10930733,9/21/2020 15:34,40,Cedrus deodara,Deodar Cedar,2,15,30,2,7,12,4,722,25TH ST,722,25TH ST,1,Front,2,366,362874.8856,3767746.71
10931166,9/18/2020 14:24,24,Cinnamomum camphora,Camphor Tree,3,30,45,3,13,18,4,2308,GEORGINA AV,301,23RD ST,2,Side,2,366,362176.1579,3768191.886
10931167,9/18/2020 14:24,24,Cinnamomum camphora,Camphor Tree,2,15,30,2,7,12,4,2308,GEORGINA AV,301,23RD ST,1,Side,2,366,362168.8799,3768199.64
10930843,9/18/2020 14:23,24,Cinnamomum camphora,Camphor Tree,2,15,30,3,13,18,4,734,23RD ST,734,23RD ST,1,Front,2,366,362744.6118,3767573.734
10930842,9/18/2020 14:23,24,Cinnamomum camphora,Camphor Tree,2,15,30,3,13,18,4,742,23RD ST,742,23RD ST,1,Front,2,366,362756.9987,3767561.133
10930840,9/18/2020 14:23,24,Cinnamomum camphora,Camphor Tree,1,1,15,1,0,6,4,748,23RD ST,748,23RD ST,2,Front,2,366,362775.7293,3767540.038
10930841,9/18/2020 14:23,24,Cinnamomum camphora,Camphor Tree,1,1,15,1,0,6,4,748,23RD ST,748,23RD ST,1,Front,2,366,362770.5576,3767544.585
10931161,9/18/2020 14:22,116,Magnolia grandiflora,Southern Magnolia,2,15,30,2,7,12,4,341,23RD ST,341,23RD ST,1,Front,2,366,362252.2609,3768111.825
10931157,9/18/2020 14:22,12,Brachychiton populneus,Bottle Tree,2,15,30,2,7,12,4,359,23RD ST,359,23RD ST,1,Front,2,366,362289.1139,3768076.297
10931160,9/18/2020 14:22,24,Cinnamomum camphora,Camphor Tree,2,15,30,4,19,24,4,351,23RD ST,351,23RD ST,1,Front,2,366,362262.5886,3768102.112
10931164,9/18/2020 14:21,116,Magnolia grandiflora,Southern Magnolia,2,15,30,2,7,12,4,321,23RD ST,321,23RD ST,1,Front,2,366,362215.2055,3768150.765
10931165,9/18/2020 14:21,24,Cinnamomum camphora,Camphor Tree,3,30,45,5,25,30,4,311,23RD ST,311,23RD ST,1,Front,2,366,362192.1817,3768175.943
10931163,9/18/2020 14:21,116,Magnolia grandiflora,Southern Magnolia,2,15,30,2,7,12,4,329,23RD ST,329,23RD ST,1,Front,2,366,362226.5892,3768137.807
10930703,9/18/2020 14:19,1167,Cedrus atlantica 'Glauca',Cedar Blue Atlas,2,15,30,2,7,12,4,715,25TH ST,715,25TH ST,1,Front,2,366,362867.3047,3767769.834
10930702,9/18/2020 14:19,1167,Cedrus atlantica 'Glauca',Cedar Blue Atlas,2,15,30,3,13,18,4,721,25TH ST,721,25TH ST,1,Front,2,366,362881.6486,3767757.892
10930707,9/18/2020 14:19,1167,Cedrus atlantica 'Glauca',Cedar Blue Atlas,2,15,30,3,13,18,4,625,25TH ST,625,25TH ST,1,Front,2,366,362806.6573,3767838.27
10930706,9/18/2020 14:19,1167,Cedrus atlantica 'Glauca',Cedar Blue Atlas,2,15,30,3,13,18,4,635,25TH ST,635,25TH ST,1,Front,2,366,362820.9249,3767823.374
10930709,9/18/2020 14:19,40,Cedrus deodara,Deodar Cedar,2,15,30,3,13,18,4,615,25TH ST,615,25TH ST,1,Front,2,366,362785.2847,3767860.908
10931154,9/17/2020 15:34,24,Cinnamomum camphora,Camphor Tree,2,15,30,4,19,24,4,369,23RD ST,369,23RD ST,1,Front,2,366,362310.3404,3768051.473
10931184,9/17/2020 15:33,25,Phoenix canariensis,Canary Island Date Palm,4,45,60,6,31,0,4,360,23RD ST,360,23RD ST,2,Front,2,366,362282.0233,3768060.73
10922767,9/16/2020 9:58,32,Ulmus parvifolia,Chinese Elm,2,15,30,2,7,12,15,1618,FRANKLIN ST,1618,FRANKLIN ST,1,Front,13,364,364743.6446,3766986.034
10922766,9/16/2020 9:58,32,Ulmus parvifolia,Chinese Elm,1,1,15,1,0,6,15,3124,COLORADO AV,1600,FRANKLIN ST,1,Side,13,364,364727.5844,3767001.666
10921284,9/11/2020 8:09,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,9,855,6TH ST,855,6TH ST,2,Front,4,365,361391.3098,3765937.153
10921289,9/9/2020 15:48,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,9,811,6TH ST,811,6TH ST,1,Front,4,365,361288.0134,3766046.03
10922023,9/9/2020 15:43,45,Pyrus kawakamii,Evergreen Pear,2,15,30,2,7,12,9,233,WILSHIRE BL,1140,3RD ST,9,Side,6,365,361547.9936,3765213.218
10922018,9/9/2020 15:43,45,Pyrus kawakamii,Evergreen Pear,2,15,30,2,7,12,9,233,WILSHIRE BL,1140,3RD ST,4,Side,6,365,361523.4662,3765238.978
10922020,9/9/2020 15:43,45,Pyrus kawakamii,Evergreen Pear,1,1,15,2,7,12,9,233,WILSHIRE BL,1140,3RD ST,6,Side,6,365,361531.7401,3765230.093
10922019,9/9/2020 15:43,138,Rhus lancea,African Sumac,1,1,15,1,0,6,9,233,WILSHIRE BL,1140,3RD ST,5,Side,6,365,361527.1276,3765234.858
10922021,9/9/2020 15:43,45,Pyrus kawakamii,Evergreen Pear,2,15,30,3,13,18,9,233,WILSHIRE BL,1140,3RD ST,7,Side,6,365,361534.7758,3765225.948
10930894,9/9/2020 8:01,63,Archontophoenix cunninghamiana,King Palm,2,15,30,2,7,12,4,733,23RD ST,733,23RD ST,1,Front,2,366,362751.4354,3767585.208
10930895,9/9/2020 8:01,12,Brachychiton populneus,Bottle Tree,2,15,30,5,25,30,4,733,23RD ST,733,23RD ST,2,Front,2,366,362755.727,3767580.956
10930900,9/9/2020 8:01,24,Cinnamomum camphora,Camphor Tree,2,15,30,1,0,6,4,747,23RD ST,747,23RD ST,5,Front,2,366,362778.6022,3767555.943
10930896,9/9/2020 8:01,24,Cinnamomum camphora,Camphor Tree,2,15,30,2,7,12,4,739,23RD ST,739,23RD ST,1,Front,2,366,362766.6199,3767567.255
10931177,9/9/2020 7:58,12,Brachychiton populneus,Bottle Tree,2,15,30,3,13,18,4,330,23RD ST,330,23RD ST,2,Front,2,366,362219.6124,3768128.122
10931176,9/9/2020 7:58,24,Cinnamomum camphora,Camphor Tree,3,30,45,3,13,18,4,330,23RD ST,330,23RD ST,1,Front,2,366,362214.7517,3768134.19
10931181,9/9/2020 7:58,14,Schinus terebinthifolius,Brazilian Pepper,3,30,45,4,19,24,4,348,23RD ST,348,23RD ST,1,Front,2,366,362250.7444,3768098.183
10931179,9/9/2020 7:58,12,Brachychiton populneus,Bottle Tree,2,15,30,2,7,12,4,336,23RD ST,336,23RD ST,2,Front,2,366,362233.2509,3768114.059
10931178,9/9/2020 7:58,24,Cinnamomum camphora,Camphor Tree,2,15,30,3,13,18,4,336,23RD ST,336,23RD ST,1,Front,2,366,362226.4525,3768120.777
10931174,9/9/2020 7:58,24,Cinnamomum camphora,Camphor Tree,2,15,30,2,7,12,4,318,23RD ST,318,23RD ST,1,Front,2,366,362193.5986,3768154.771
10931180,9/9/2020 7:58,12,Brachychiton populneus,Bottle Tree,2,15,30,5,25,30,4,340,23RD ST,340,23RD ST,1,Front,2,366,362241.115,3768105.936
10931182,9/9/2020 7:58,24,Cinnamomum camphora,Camphor Tree,1,1,15,1,0,6,4,354,23RD ST,354,23RD ST,1,Front,2,366,362271.2512,3768072.638
10931171,9/9/2020 7:58,80,Ficus macrophylla,Moreton Bay Fig,3,30,45,6,31,0,4,312,23RD ST,312,23RD ST,1,Front,2,366,362175.6315,3768176.089
10931183,9/9/2020 7:58,24,Cinnamomum camphora,Camphor Tree,2,15,30,3,13,18,4,360,23RD ST,360,23RD ST,1,Front,2,366,362276.3674,3768067.798
10931175,9/9/2020 7:58,12,Brachychiton populneus,Bottle Tree,2,15,30,4,19,24,4,322,23RD ST,322,23RD ST,1,Front,2,366,362206.1957,3768143.055
10922798,9/9/2020 7:56,32,Ulmus parvifolia,Chinese Elm,2,15,30,2,7,12,15,1755,FRANKLIN ST,1755,FRANKLIN ST,2,Front,13,364,364978.2879,3766756.346
10922797,9/9/2020 7:56,32,Ulmus parvifolia,Chinese Elm,2,15,30,2,7,12,15,1760,FRANKLIN ST,1760,FRANKLIN ST,1,Front,13,364,364976.2523,3766738.478
10922799,9/9/2020 7:56,32,Ulmus parvifolia,Chinese Elm,1,1,15,1,0,6,15,1755,FRANKLIN ST,1755,FRANKLIN ST,1,Front,13,364,364973.9696,3766763.122
10922794,9/9/2020 7:55,32,Ulmus parvifolia,Chinese Elm,2,15,30,2,7,12,15,1740,FRANKLIN ST,1740,FRANKLIN ST,1,Front,13,364,364935.4325,3766783.99
10922802,9/9/2020 7:55,32,Ulmus parvifolia,Chinese Elm,3,30,45,3,13,18,15,1739,FRANKLIN ST,1739,FRANKLIN ST,1,Front,13,364,364947.1908,3766791.215
10922801,9/9/2020 7:55,32,Ulmus parvifolia,Chinese Elm,3,30,45,3,13,18,15,1745,FRANKLIN ST,1745,FRANKLIN ST,1,Front,13,364,364952.7008,3766785.437
10922796,9/9/2020 7:55,32,Ulmus parvifolia,Chinese Elm,2,15,30,2,7,12,15,1748,FRANKLIN ST,1748,FRANKLIN ST,1,Front,13,364,364951.0267,3766765.568
10922800,9/9/2020 7:55,32,Ulmus parvifolia,Chinese Elm,3,30,45,4,19,24,15,1745,FRANKLIN ST,1745,FRANKLIN ST,2,Front,13,364,364957.8038,3766779.979
10922762,9/9/2020 7:53,27,Ceratonia siliqua,Carob,3,30,45,4,19,24,15,1617,FRANKLIN ST,1617,FRANKLIN ST,1,Front,13,364,364757.767,3766992.341
10922765,9/9/2020 7:53,32,Ulmus parvifolia,Chinese Elm,2,15,30,2,7,12,15,1601,FRANKLIN ST,1601,FRANKLIN ST,1,Front,13,364,364726.3159,3767023.168
10922763,9/9/2020 7:53,32,Ulmus parvifolia,Chinese Elm,3,30,45,2,7,12,15,1601,FRANKLIN ST,1601,FRANKLIN ST,3,Front,13,364,364741.8911,3767006.441
12197386,9/3/2020 7:53,15,Lophostemon confertus,Brisbane Box,2,15,30,1,0,6,20,1425,MAPLE ST,1425,MAPLE ST,1,Front,18,363,364233.8296,3764429.6
10947223,9/2/2020 11:23,5,Liquidambar styraciflua,American Sweetgum,3,30,45,6,31,0,20,2201,14TH ST,2201,14TH ST,1,Front,18,363,363921.5326,3764685.23
10947203,9/2/2020 11:23,5,Liquidambar styraciflua,American Sweetgum,3,30,45,3,13,18,20,2441,14TH ST,2441,14TH ST,1,Front,18,363,364164.5749,3764390.538
10947222,9/2/2020 11:23,5,Liquidambar styraciflua,American Sweetgum,3,30,45,2,7,12,20,2207,14TH ST,2207,14TH ST,1,Front,18,363,363934.7863,3764670.641
10940997,8/27/2020 15:38,46,Afrocarpus gracilior,Fern Pine,2,15,30,5,25,30,27,723,MARINE ST,723,MARINE ST,1,Front,17,363,363948.3363,3763427.735
10940903,8/27/2020 15:38,46,Afrocarpus gracilior,Fern Pine,2,15,30,3,13,18,27,711,MARINE ST,711,MARINE ST,1,Front,17,363,363931.0286,3763416.779
10920599,8/27/2020 14:17,112,Grevillea robusta,Silk Oak,5,60,0,6,31,0,6,2012,WASHINGTON AV,2012,WASHINGTON AV,1,Front,9,365,362821.8311,3766958.451
10920597,8/27/2020 14:17,112,Grevillea robusta,Silk Oak,5,60,0,6,31,0,6,2004,WASHINGTON AV,2004,WASHINGTON AV,1,Front,9,365,362809.6489,3766948.581
10920596,8/27/2020 14:17,112,Grevillea robusta,Silk Oak,4,45,60,4,19,24,6,2000,WASHINGTON AV,2000,WASHINGTON AV,1,Front,9,365,362799.4593,3766938.475
10933334,8/26/2020 15:47,29,Cupaniopsis anacardioides,Carrotwood,2,15,30,4,19,24,12,1631,SANTA MONICA BL,1631,SANTA MONICA BL,1,Front,8,364,363066.0234,3766055.456
10927778,8/10/2020 15:59,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,2,528,11TH ST,528,11TH ST,1,Front,5,366,361435.0394,3766752.238
10927784,8/10/2020 15:59,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,558,11TH ST,558,11TH ST,1,Front,5,366,361501.8981,3766685.946
10927782,8/10/2020 15:59,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,548,11TH ST,548,11TH ST,1,Front,5,366,361477.4321,3766708.68
10927781,8/10/2020 15:59,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,544,11TH ST,544,11TH ST,1,Front,5,366,361465.4033,3766718.944
10927779,8/10/2020 15:59,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,532,11TH ST,532,11TH ST,1,Front,5,366,361447.1922,3766740.558
10927783,8/10/2020 15:59,116,Magnolia grandiflora,Southern Magnolia,3,30,45,6,31,0,2,554,11TH ST,554,11TH ST,1,Front,5,366,361490.4451,3766696.04
10927780,8/10/2020 15:59,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,538,11TH ST,538,11TH ST,2,Front,5,366,361455.4369,3766730.16
10927777,8/10/2020 15:59,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,524,11TH ST,524,11TH ST,1,Front,5,366,361425.92,3766762.708
10927775,8/10/2020 15:58,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,512,11TH ST,512,11TH ST,1,Front,5,366,361405.5608,3766785.229
10927776,8/10/2020 15:58,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,520,11TH ST,520,11TH ST,1,Front,5,366,361414.396,3766772.978
10927879,8/10/2020 10:10,116,Magnolia grandiflora,Southern Magnolia,3,30,45,6,31,0,2,311,11TH ST,311,11TH ST,1,Front,5,366,361163.3196,3767067.389
10927861,8/10/2020 8:18,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,1030,GEORGINA AV,300,11TH ST,1,Side,5,366,361097.8972,3767108.881
10927859,8/10/2020 8:18,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,1030,GEORGINA AV,300,11TH ST,3,Side,5,366,361118.4872,3767087.79
10927860,8/10/2020 8:18,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,1030,GEORGINA AV,300,11TH ST,2,Side,5,366,361108.8654,3767099.38
10927747,8/10/2020 8:14,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,517,11TH ST,517,11TH ST,1,Front,5,366,361430.8647,3766784.765
10927745,8/10/2020 8:14,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,2,525,11TH ST,525,11TH ST,1,Front,5,366,361447.4193,3766767.309
10927742,8/10/2020 8:14,116,Magnolia grandiflora,Southern Magnolia,3,30,45,3,13,18,2,541,11TH ST,541,11TH ST,1,Front,5,366,361481.1396,3766729.394
10927740,8/10/2020 8:14,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,2,551,11TH ST,551,11TH ST,1,Front,5,366,361502.4736,3766706.823
10927746,8/10/2020 8:14,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,2,523,11TH ST,523,11TH ST,1,Front,5,366,361438.7286,3766776.579
10927741,8/10/2020 8:14,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,2,549,11TH ST,549,11TH ST,2,Front,5,366,361491.0492,3766719.752
10927854,8/10/2020 8:13,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,2,322,11TH ST,322,11TH ST,2,Front,5,366,361173.3072,3767032.63
10927857,8/10/2020 8:13,116,Magnolia grandiflora,Southern Magnolia,3,30,45,3,13,18,2,310,11TH ST,310,11TH ST,1,Front,5,366,361140.6895,3767066.166
10927852,8/10/2020 8:13,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,2,348,11TH ST,348,11TH ST,1,Front,5,366,361192.0866,3767010.721
10927855,8/10/2020 8:13,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,318,11TH ST,318,11TH ST,3,Front,5,366,361159.4397,3767045.039
10927856,8/10/2020 8:13,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,312,11TH ST,312,11TH ST,1,Front,5,366,361149.4775,3767055.792
10927858,8/10/2020 8:13,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,308,11TH ST,308,11TH ST,1,Front,5,366,361127.7675,3767075.534
10927850,8/10/2020 8:13,116,Magnolia grandiflora,Southern Magnolia,3,30,45,3,13,18,2,358,11TH ST,358,11TH ST,1,Front,5,366,361214.5696,3766988.52
10927849,8/10/2020 8:13,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,2,360,11TH ST,360,11TH ST,1,Front,5,366,361224.5671,3766977.392
10927853,8/10/2020 8:13,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,340,11TH ST,340,11TH ST,1,Front,5,366,361182.0427,3767021.277
10927851,8/10/2020 8:13,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,2,352,11TH ST,352,11TH ST,1,Front,5,366,361203.6681,3767000.145
13704738,8/10/2020 8:12,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,2,603,11TH ST,603,11TH ST,2,Front,5,365,361535.6425,3766669.993
10927886,8/6/2020 15:29,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,345,11TH ST,345,11TH ST,1,Front,5,366,361234.6884,3766987.667
10927876,8/6/2020 15:27,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,2,249,11TH ST,249,11TH ST,1,Front,5,366,361132.9632,3767101.484
10927882,8/6/2020 15:27,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,327,11TH ST,327,11TH ST,1,Front,5,366,361193.7818,3767036.567
10927875,8/6/2020 15:27,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,211,11TH ST,211,11TH ST,1,Front,5,366,361119.1267,3767115.647
10927878,8/6/2020 15:27,116,Magnolia grandiflora,Southern Magnolia,3,30,45,5,25,30,2,309,11TH ST,309,11TH ST,1,Front,5,366,361153.5111,3767079.265
10927874,8/6/2020 15:27,116,Magnolia grandiflora,Southern Magnolia,3,30,45,3,13,18,2,207,11TH ST,207,11TH ST,1,Front,5,366,361111.6815,3767123.437
10927883,8/6/2020 15:27,116,Magnolia grandiflora,Southern Magnolia,3,30,45,3,13,18,2,333,11TH ST,333,11TH ST,1,Front,5,366,361204.9304,3767023.417
10927877,8/6/2020 15:27,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,2,307,11TH ST,307,11TH ST,1,Front,5,366,361144.5698,3767090.326
10927885,8/6/2020 15:27,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,2,341,11TH ST,341,11TH ST,2,Front,5,366,361224.8289,3767001.37
10927884,8/6/2020 15:27,116,Magnolia grandiflora,Southern Magnolia,3,30,45,3,13,18,2,337,11TH ST,337,11TH ST,1,Front,5,366,361214.845,3767011.317
10916136,8/4/2020 15:19,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,10,501,SANTA MONICA BL,1335,5TH ST,3,Side,15,368,361996.4948,3765118.865
10916284,8/4/2020 15:19,46,Afrocarpus gracilior,Fern Pine,3,30,45,3,13,18,10,425,BROADWAY,1460,5TH ST,1,Side,15,368,362141.0746,3764943.543
10916286,8/4/2020 15:19,46,Afrocarpus gracilior,Fern Pine,3,30,45,3,13,18,10,425,BROADWAY,1460,5TH ST,3,Side,15,368,362157.0642,3764927.813
10916126,8/4/2020 15:19,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,10,505,BROADWAY,1245,5TH ST,2,Side,15,368,361885.533,3765238.814
10916285,8/4/2020 15:19,76,Albizia julibrissin,Silk Tree,1,1,15,1,0,6,10,425,BROADWAY,1460,5TH ST,2,Side,15,368,362149.4839,3764934.166
10916251,8/4/2020 15:17,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,10,1358,5TH ST,1358,5TH ST,1,Front,15,368,361998.8073,3765095.525
10916241,8/4/2020 15:17,46,Afrocarpus gracilior,Fern Pine,2,15,30,3,13,18,10,1445,5TH ST,1445,5TH ST,1,Front,15,368,362145.3934,3764964.714
10941466,7/31/2020 15:27,33,Koelreuteria bipinnata,Chinese Flame Tree,2,15,30,2,7,12,10,401,SANTA MONICA BL,401,SANTA MONICA BL,1,Front,15,368,361952.6848,3765002.595
10941530,7/31/2020 15:26,33,Koelreuteria bipinnata,Chinese Flame Tree,2,15,30,2,7,12,10,1410,5TH ST,430,SANTA MONICA BL,2,Side,15,368,362004.066,3765029.812
12490560,8/15/2018 6:50,127,Ficus benjamina,Weeping Fig,3,30,45,6,31,0,15,2,ISHIHARA PARK,2,ISHIHARA PARK,5,Park,13,364,365154.9551,3766363.04
12183006,4/27/2018 14:00,162,Phoenix dactylifera,Date Palm,3,30,45,4,19,24,10,1539,4TH ST,1539,4TH ST,4,Front,15,368,362201.2041,3764727.23
11617748,4/25/2017 15:40,346,Eucalyptus nicholii,Nichols Willow Leafed Peppermint,2,15,30,2,7,12,18,2103,LINCOLN BL,2103,LINCOLN BL,2,Front,18,363,363250.8012,3764340.549
11552075,3/31/2017 13:08,67,Corymbia citriodora,Lemon-Scented Gum,1,1,15,1,0,6,11,1302,SANTA MONICA BL,1401,EUCLID ST,3,Side,12,364,362772.7301,3765718.766
11547618,3/30/2017 7:11,58,Pinus pinea,Italian Stone Pine,1,1,15,1,0,6,7,858,16TH ST,1521,IDAHO AV,2,Side,3,365,362260.4758,3766737.446
11547595,3/30/2017 7:10,58,Pinus pinea,Italian Stone Pine,1,1,15,1,0,6,7,1934,IDAHO AV,1934,IDAHO AV,2,Front,3,365,362629.8357,3767065.208
11547581,3/30/2017 7:09,58,Pinus pinea,Italian Stone Pine,1,1,15,1,0,6,7,1606,IDAHO AV,1606,IDAHO AV,2,Front,3,365,362311.3941,3766764.225
11544332,3/16/2017 13:02,238,Vacant site,Vacant Site,0,0,0,0,0,0,12,1431,COLORADO AV,1431,COLORADO AV,4,Front,12,364,363178.8785,3765596.412
11544331,3/16/2017 13:01,238,Vacant site,Vacant Site,0,0,0,0,0,0,12,1431,COLORADO AV,1431,COLORADO AV,5,Front,12,364,363184.0899,3765601.58
11538698,3/9/2017 12:56,258,Melaleuca linariifolia,Flaxleaf Paperbark,1,1,15,1,0,6,6,802,23RD ST,802,23RD ST,1,Front,9,365,362770.8333,3767472
11538696,3/9/2017 12:55,258,Melaleuca linariifolia,Flaxleaf Paperbark,1,1,15,1,0,6,6,802,23RD ST,802,23RD ST,2,Front,9,365,362776.6605,3767465.231
11537602,3/8/2017 10:32,24,Cinnamomum camphora,Camphor Tree,1,1,15,1,0,6,8,1131,CALIFORNIA AV,1131,CALIFORNIA AV,1,Front,7,365,362194.464,3766104.519
11532547,3/2/2017 6:39,1702,Ulmus parvifolia 'Allee',Allee Elm,1,1,15,1,0,6,10,401,ARIZONA AV,401,ARIZONA AV,2,Front,15,368,361825.2714,3765168.919
11479499,12/29/2016 7:12,26,Pinus canariensis,Canary Island Pine,3,30,45,5,25,30,4,704,25TH ST,0,ALTA AV,5,Side,2,366,362792.7099,3767766.649
11479498,12/29/2016 7:11,26,Pinus canariensis,Canary Island Pine,3,30,45,5,25,30,4,704,25TH ST,0,ALTA AV,4,Side,2,366,362799.492,3767773.206
11464393,12/7/2016 15:23,622,Angophora costata,Gum Myrtle,2,15,30,1,0,6,12,1534,15TH ST,1534,15TH ST,2,Front,12,364,363133.5059,3765666.255
11416179,11/3/2016 16:45,340,Liquidambar styraciflua 'Rotundiloba',Round-Leafed Sweetgum,1,1,15,1,0,6,20,1351,PACIFIC ST,2130,14TH ST,1,Side,18,363,363872.9088,3764717.153
11416071,11/3/2016 15:48,7,Geijera parviflora,Australian Willow,1,1,15,1,0,6,6,824,25TH ST,824,25TH ST,3,Front,9,365,362995.9716,3767587.745
11416059,11/3/2016 15:28,7,Geijera parviflora,Australian Willow,2,15,30,1,0,6,6,849,25TH ST,849,25TH ST,2,Front,9,365,363057.6246,3767544.253
11410001,10/19/2016 15:41,230,Tipuana tipu,Tipu,2,15,30,1,0,6,20,1308,OCEAN PARK BL,1308,OCEAN PARK BL,2,Front,19,363,364136.376,3764218.549
11161867,9/20/2016 18:04,1291,Lagerstroemia indica 'Tuscarora',Tuscarora Crape Myrtle,1,1,15,1,0,6,19,2331,5TH ST,515,HOLLISTER AV,1,Side,16,363,363107.1556,3763880.828
11150550,9/12/2016 13:47,40,Cedrus deodara,Deodar Cedar,1,1,15,1,0,6,3,457,15TH ST,457,15TH ST,1,Front,2,366,361737.142,3767171.394
11139421,8/25/2016 6:12,59,Jacaranda mimosifolia,Jacaranda,2,15,30,1,0,6,16,2050,PICO BL MEDIAN FR 21ST ST TO CLOVERFIELD BL,2050,PICO BL MEDIAN FR 21ST ST TO CLOVERFIELD BL,3,Median,13,363,364452.9989,3765371.973
11139420,8/25/2016 6:12,59,Jacaranda mimosifolia,Jacaranda,2,15,30,1,0,6,16,2050,PICO BL MEDIAN FR 21ST ST TO CLOVERFIELD BL,2050,PICO BL MEDIAN FR 21ST ST TO CLOVERFIELD BL,2,Median,13,363,364445.1412,3765368.171
11139419,8/25/2016 6:12,59,Jacaranda mimosifolia,Jacaranda,2,15,30,1,0,6,16,2050,PICO BL MEDIAN FR 21ST ST TO CLOVERFIELD BL,2050,PICO BL MEDIAN FR 21ST ST TO CLOVERFIELD BL,1,Median,13,363,364439.3556,3765364.185
11125023,8/5/2016 7:18,15,Lophostemon confertus,Brisbane Box,2,15,30,1,0,6,16,2026,PICO BL,2026,PICO BL,1,Front,18,363,364400.9341,3765327.904
